index,seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,ghazard,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,energy,maxenergy
837,a,a,N,15400.0,24.0,-59.0,-69.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
838,a,a,N,38800.0,38.0,17.0,-45.0,a,2.0,1.0,1.0,0.0,0.0,1700.0,1000.0
839,a,a,W,104210.0,185.0,-39.0,-56.0,a,2.0,2.0,0.0,0.0,0.0,500.0,300.0
840,a,a,W,73930.0,94.0,-55.0,-76.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
841,a,a,N,42300.0,55.0,37.0,-10.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
842,a,a,W,178220.0,371.0,13.0,7.0,a,2.0,2.0,0.0,0.0,0.0,800.0,400.0
843,a,b,W,121520.0,247.0,-25.0,-26.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
844,a,b,N,22270.0,53.0,-23.0,-3.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
845,a,b,W,254510.0,417.0,61.0,35.0,a,2.0,2.0,0.0,0.0,0.0,500.0,300.0
846,a,b,W,180530.0,324.0,7.0,3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,a,b,N,24750.0,62.0,-1.0,28.0,a,1.0,0.0,1.0,0.0,0.0,2000.0,2000.0
848,a,b,W,362360.0,575.0,122.0,93.0,b,4.0,2.0,2.0,0.0,0.0,10400.0,7000.0
849,a,b,W,140610.0,254.0,-20.0,-17.0,b,1.0,1.0,0.0,0.0,0.0,800.0,800.0
850,a,b,N,26720.0,53.0,21.0,21.0,b,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
851,a,b,W,211440.0,403.0,24.0,38.0,a,4.0,2.0,2.0,0.0,0.0,7300.0,4000.0
852,a,b,W,189170.0,371.0,9.0,22.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
853,a,b,W,232470.0,361.0,28.0,11.0,a,3.0,2.0,1.0,0.0,0.0,4000.0,3000.0
854,a,b,W,240350.0,458.0,24.0,34.0,a,4.0,3.0,1.0,0.0,0.0,3000.0,2000.0
855,a,b,N,40820.0,78.0,87.0,95.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,a,b,N,19790.0,43.0,-18.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,a,b,N,11230.0,26.0,-56.0,-41.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,a,b,N,19120.0,36.0,-24.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,a,b,N,12120.0,24.0,-54.0,-49.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
860,a,b,W,147570.0,259.0,-30.0,-31.0,a,3.0,2.0,1.0,0.0,0.0,2000.0,1000.0
861,a,a,W,140890.0,230.0,-32.0,-37.0,a,2.0,2.0,0.0,0.0,0.0,600.0,400.0
862,a,a,N,16210.0,44.0,-37.0,-6.0,a,1.0,0.0,1.0,0.0,0.0,9000.0,9000.0
863,a,a,W,122030.0,211.0,-42.0,-42.0,a,1.0,1.0,0.0,0.0,0.0,500.0,500.0
864,a,a,W,154470.0,263.0,-21.0,-24.0,a,3.0,1.0,2.0,0.0,0.0,8400.0,6000.0
865,a,a,W,54980.0,115.0,-72.0,-66.0,a,1.0,1.0,0.0,0.0,0.0,600.0,600.0
866,a,a,W,103460.0,208.0,-37.0,-29.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,a,a,W,85240.0,140.0,-47.0,-51.0,a,1.0,1.0,0.0,0.0,0.0,200.0,200.0
868,a,a,N,39890.0,66.0,69.0,39.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
869,a,a,W,120690.0,150.0,-18.0,-43.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,a,a,W,70740.0,154.0,-50.0,-36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,a,a,W,82480.0,172.0,-34.0,-21.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
872,a,a,W,161390.0,314.0,49.0,65.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,a,a,W,101050.0,213.0,-8.0,9.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,a,a,W,60100.0,94.0,-43.0,-52.0,a,2.0,2.0,0.0,0.0,0.0,1000.0,800.0
875,a,a,W,82460.0,154.0,-17.0,-16.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,a,a,W,65320.0,128.0,-29.0,-25.0,a,1.0,1.0,0.0,0.0,0.0,800.0,800.0
877,a,a,N,18870.0,47.0,-19.0,-3.0,a,2.0,1.0,1.0,0.0,0.0,4800.0,4000.0
878,a,a,N,21900.0,60.0,-5.0,25.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,a,a,N,20700.0,37.0,-9.0,-22.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,a,a,W,51950.0,144.0,-44.0,-17.0,a,2.0,0.0,2.0,0.0,0.0,3000.0,2000.0
881,a,a,W,129190.0,278.0,47.0,67.0,a,4.0,1.0,3.0,0.0,0.0,13500.0,8000.0
882,a,a,W,125340.0,292.0,35.0,62.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,a,a,W,48630.0,126.0,-48.0,-35.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,a,a,N,39660.0,86.0,80.0,87.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,a,a,W,101040.0,213.0,11.0,11.0,a,2.0,1.0,1.0,0.0,0.0,1700.0,1000.0
886,a,a,W,20090.0,74.0,-78.0,-62.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,a,a,W,105160.0,284.0,34.0,66.0,a,1.0,0.0,1.0,0.0,0.0,6000.0,6000.0
888,a,a,W,35200.0,93.0,-55.0,-48.0,a,1.0,0.0,1.0,0.0,0.0,5000.0,5000.0
889,a,a,N,22300.0,55.0,2.0,17.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,a,a,N,30650.0,80.0,38.0,66.0,a,1.0,1.0,0.0,0.0,0.0,500.0,500.0
891,a,b,N,20840.0,52.0,-14.0,-3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,a,b,N,29560.0,112.0,22.0,103.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,a,b,N,28210.0,83.0,8.0,30.0,a,1.0,0.0,1.0,0.0,0.0,3000.0,3000.0
894,a,b,N,14350.0,36.0,-47.0,-47.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,a,b,N,32830.0,85.0,33.0,31.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,a,b,W,66640.0,155.0,-13.0,-13.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
897,a,b,N,48440.0,76.0,86.0,11.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,a,b,N,26470.0,37.0,-8.0,-47.0,a,2.0,2.0,0.0,0.0,0.0,900.0,600.0
899,a,b,N,3430.0,18.0,-88.0,-74.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,a,b,N,12270.0,24.0,-52.0,-62.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,a,b,N,34050.0,68.0,38.0,13.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,a,a,N,28020.0,51.0,12.0,-14.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,a,b,N,44790.0,57.0,74.0,-3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,a,b,W,68130.0,162.0,-9.0,-9.0,a,2.0,2.0,0.0,0.0,0.0,1000.0,600.0
905,a,b,W,107250.0,168.0,43.0,-8.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,a,b,N,72460.0,150.0,166.0,180.0,b,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
907,a,b,N,58410.0,113.0,84.0,88.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,b,b,N,48590.0,134.0,28.0,84.0,b,1.0,0.0,0.0,1.0,0.0,20000.0,20000.0
910,b,b,N,19370.0,63.0,-49.0,-20.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,b,b,N,14770.0,48.0,-60.0,-41.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,a,b,N,15050.0,52.0,-61.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,a,b,N,18800.0,67.0,-51.0,-23.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,a,a,N,29500.0,92.0,-21.0,6.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
915,a,a,N,12950.0,41.0,-65.0,-55.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,a,a,N,20730.0,48.0,-39.0,-46.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
917,a,a,N,41340.0,89.0,42.0,12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,a,a,N,18410.0,30.0,-33.0,-61.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,a,a,N,9490.0,26.0,-60.0,-61.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,a,a,N,6370.0,34.0,-68.0,-39.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,a,a,N,9430.0,44.0,-50.0,-17.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,a,a,N,30130.0,82.0,65.0,57.0,a,3.0,3.0,0.0,0.0,0.0,500.0,200.0
923,a,a,N,12880.0,62.0,-35.0,12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,a,a,N,16480.0,44.0,-14.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,a,b,N,19040.0,50.0,7.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,a,b,N,15570.0,41.0,-16.0,-19.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,a,b,N,20250.0,45.0,13.0,-10.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,a,b,N,19030.0,46.0,20.0,0.0,a,1.0,0.0,1.0,0.0,0.0,9000.0,9000.0
929,a,b,N,21730.0,56.0,37.0,18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,a,b,N,24550.0,62.0,44.0,23.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,a,b,N,15300.0,29.0,-19.0,-45.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,a,b,N,32240.0,61.0,65.0,18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,a,b,N,27490.0,55.0,39.0,11.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,a,b,N,48650.0,73.0,-51.0,-51.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,a,b,N,147400.0,189.0,55.0,33.0,a,1.0,1.0,0.0,0.0,0.0,700.0,700.0
936,a,b,N,175660.0,251.0,76.0,72.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,a,b,N,44730.0,79.0,-58.0,-49.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,a,a,N,25510.0,60.0,-75.0,-60.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,a,a,N,13960.0,36.0,-85.0,-74.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,a,a,N,4760.0,35.0,-94.0,-73.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,a,a,N,4790.0,21.0,-94.0,-82.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,a,a,N,9550.0,24.0,-86.0,-77.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,a,a,N,10100.0,23.0,-82.0,-75.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,a,a,N,11620.0,23.0,-76.0,-71.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,a,a,N,6910.0,25.0,-85.0,-66.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,a,a,N,8960.0,28.0,-71.0,-51.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,a,a,N,12760.0,26.0,-9.0,-35.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,a,a,N,12620.0,37.0,16.0,-8.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,a,a,N,7400.0,24.0,-23.0,-40.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,a,a,N,9070.0,28.0,1.0,-30.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,a,a,N,18250.0,67.0,95.0,68.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,a,a,N,11190.0,27.0,4.0,-32.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,a,b,N,10760.0,28.0,-1.0,-30.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,a,b,N,11230.0,27.0,2.0,-32.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,a,b,N,12430.0,32.0,14.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,a,b,N,13080.0,42.0,14.0,5.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,a,b,N,14670.0,44.0,23.0,10.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,a,b,N,8110.0,29.0,-33.0,-28.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,a,b,N,9350.0,44.0,-20.0,10.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,a,b,N,11500.0,30.0,-3.0,-25.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,a,b,N,7990.0,20.0,-34.0,-50.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,a,a,N,7590.0,20.0,-31.0,-50.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,a,a,N,6760.0,24.0,-37.0,-40.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,a,a,N,6460.0,27.0,-37.0,-32.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,a,a,N,19260.0,53.0,97.0,32.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,a,a,N,14810.0,45.0,41.0,12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,a,b,N,20020.0,49.0,88.0,22.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,a,b,N,11400.0,50.0,14.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,a,b,N,11500.0,35.0,13.0,-30.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,a,b,N,5250.0,66.0,-49.0,36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,a,b,N,19420.0,60.0,98.0,20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,a,b,N,5250.0,66.0,-49.0,36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,a,b,N,19420.0,60.0,98.0,20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,a,b,N,20060.0,57.0,87.0,12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,a,b,N,7970.0,44.0,-32.0,-15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,a,a,N,10330.0,35.0,-11.0,-32.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,a,a,N,18600.0,29.0,60.0,-42.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,a,a,N,4120.0,23.0,-67.0,-52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,a,a,N,6790.0,17.0,-43.0,-62.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,a,a,N,4910.0,25.0,-58.0,-40.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,a,a,N,16410.0,32.0,51.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,a,a,N,8280.0,30.0,-27.0,-25.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,a,a,N,3610.0,16.0,-69.0,-60.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,a,a,N,3410.0,16.0,-66.0,-60.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,a,a,N,7400.0,25.0,-12.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,a,a,N,6650.0,27.0,-21.0,-32.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,a,a,N,5930.0,31.0,-26.0,-22.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,a,a,N,7530.0,32.0,12.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,a,a,N,5170.0,19.0,-27.0,-52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,a,a,N,3760.0,22.0,-46.0,-45.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,a,a,N,1160.0,20.0,-83.0,-50.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,a,a,N,5400.0,39.0,2.0,-2.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,a,a,N,1270.0,9.0,-75.0,-78.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,a,a,N,2870.0,22.0,-40.0,-45.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,a,a,N,1600.0,11.0,-66.0,-72.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,a,a,N,2720.0,23.0,-34.0,-42.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,a,a,N,4310.0,29.0,15.0,-28.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,a,a,N,4240.0,25.0,19.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,a,a,N,3420.0,14.0,5.0,-65.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,a,a,N,2910.0,24.0,-5.0,-40.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,a,a,N,1560.0,15.0,-48.0,-62.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,a,a,N,3460.0,47.0,14.0,18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,a,a,N,5020.0,32.0,77.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,a,a,N,2430.0,19.0,-24.0,-52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,a,a,N,2260.0,17.0,-29.0,-58.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,a,a,N,1480.0,7.0,-54.0,-82.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,a,a,N,920.0,9.0,-71.0,-78.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,a,a,N,1180.0,14.0,-57.0,-65.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,a,a,N,2290.0,6.0,-7.0,-85.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,a,a,N,4080.0,19.0,73.0,-52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,a,a,N,3380.0,14.0,37.0,-65.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,a,a,N,920.0,9.0,-65.0,-78.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,a,a,N,3840.0,13.0,60.0,-68.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,a,a,N,2540.0,19.0,12.0,-52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,a,a,N,590.0,11.0,-74.0,-72.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,a,a,N,3720.0,43.0,75.0,8.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,a,a,N,590.0,11.0,-74.0,-72.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,a,a,N,3720.0,43.0,75.0,8.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,a,a,N,2340.0,19.0,0.0,-52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,a,a,N,2610.0,39.0,5.0,-2.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,a,a,N,3030.0,29.0,15.0,-28.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,a,a,N,3430.0,23.0,27.0,-42.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,a,a,N,3330.0,17.0,26.0,-58.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,a,a,N,1950.0,19.0,-26.0,-52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,a,a,N,3610.0,20.0,32.0,-50.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,a,a,N,3530.0,27.0,30.0,-32.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,a,a,N,1150.0,6.0,-59.0,-85.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,a,a,N,2180.0,10.0,-24.0,-75.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,a,a,N,2760.0,24.0,2.0,-40.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,a,a,N,2740.0,17.0,0.0,-58.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,a,a,N,750.0,15.0,-73.0,-62.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,a,a,N,5050.0,55.0,99.0,38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,a,a,N,1920.0,32.0,-29.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,a,a,N,2820.0,25.0,10.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,a,a,N,3300.0,15.0,24.0,-62.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,a,a,N,2150.0,13.0,-18.0,-68.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,a,a,N,3310.0,17.0,33.0,-58.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,a,a,N,2290.0,29.0,-15.0,-28.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,a,a,N,1380.0,56.0,-49.0,40.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,a,a,N,2780.0,19.0,8.0,-52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,a,a,N,2920.0,16.0,13.0,-60.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,a,a,N,2700.0,14.0,-3.0,-65.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,a,a,N,780.0,6.0,-70.0,-85.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,a,a,N,2810.0,7.0,15.0,-82.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,a,a,N,2350.0,19.0,-4.0,-52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,a,a,N,1490.0,10.0,-37.0,-75.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,a,a,N,1970.0,17.0,-14.0,-58.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,a,a,N,3890.0,46.0,81.0,15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,a,a,N,1340.0,21.0,-42.0,-48.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,a,a,N,1620.0,11.0,-30.0,-72.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,a,a,N,2570.0,10.0,18.0,-75.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,a,a,N,1190.0,9.0,-45.0,-78.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,a,a,N,2680.0,14.0,34.0,-65.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,a,a,N,3390.0,13.0,55.0,-68.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,a,a,N,4390.0,16.0,95.0,-60.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,a,a,N,1870.0,11.0,-24.0,-72.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,a,a,N,2650.0,18.0,7.0,-55.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,a,a,N,3680.0,22.0,44.0,-45.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,a,a,N,2850.0,10.0,12.0,-75.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,a,a,N,2070.0,14.0,-23.0,-65.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,a,a,N,4720.0,26.0,73.0,-35.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,a,a,N,1070.0,10.0,-64.0,-75.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,a,a,N,3110.0,23.0,6.0,-42.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,a,a,N,3100.0,22.0,4.0,-45.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,a,a,N,3130.0,25.0,6.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,a,a,N,2890.0,28.0,2.0,-30.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,a,a,N,2870.0,21.0,-2.0,-48.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,a,a,N,3090.0,18.0,5.0,-55.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,a,a,N,3510.0,19.0,22.0,-52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,a,a,N,2970.0,19.0,0.0,-52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,a,a,N,4290.0,45.0,41.0,12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,a,a,N,2510.0,17.0,-16.0,-58.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,a,a,N,2920.0,20.0,-7.0,-50.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,a,a,N,6150.0,25.0,97.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,a,a,N,3600.0,20.0,5.0,-50.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,a,a,N,1980.0,18.0,-43.0,-55.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,a,a,N,3210.0,13.0,-5.0,-68.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,a,a,N,4190.0,25.0,22.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,a,a,N,560.0,7.0,-84.0,-82.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,a,a,N,1100.0,6.0,-66.0,-85.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,a,a,N,3180.0,11.0,4.0,-72.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
