index,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,anomaly
3024,443,6,170,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,182352.9412,17647.05882,85.0,52.32590181,122,48,170,85.0,52.32590181,122,48,0,0.0,0.0,0,0,0,0,0,0,60,0,17647.05882,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3025,443,6,1332268,11,12,2008,4433,1078,0,182.5454545,315.1251699,1460,0,369.4166667,539.4954644,4834.612856,17.26379377,60557.63636,224760.0796,1063154,1,268894,26889.4,28075.16629,74046,38,1287626,117056.9091,323900.654,1091257,1,0,0,0,0,232,252,8.256597021,9.00719675,0,1460,268.375,440.8598133,194357.375,0,0,1,1,0,0,0,1,1,280.0434783,182.5454545,369.4166667,0,0,0,0,0,0,11,2008,12,4433,8192,8002,6,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3026,443,6,289,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,107266.436,10380.62284,144.5,118.0868325,228,61,289,144.5,118.0868325,228,61,0,0.0,0.0,0,0,0,0,0,0,60,0,10380.62284,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3027,0,0,108222900,60,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.554411312,1834286.441,2412354.426,16200000,6702,108000000,1834286.441,2412354.426,16200000,6702,0,0.0,0.0,0,0,0,0,0,0,0,0,0.554411312,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,60,0,0,0,-1,-1,0,0,36900000.0,36600000.0,62700000,11000000,9885355.333,5493073.897,16200000,5968904,1
3028,445,6,296942,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13.4706441,98980.66667,171113.089,296565,76,296942,148471.0,209544.0235,296641,301,0,0.0,0.0,0,0,0,0,0,0,72,32,10.10298307,3.367661025,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3029,443,6,20846105,6,8,676,3695,387,0,112.6666667,155.3520733,1460,0,461.875,652.749446,209.6794581,0.67158829,1603546.538,5715579.48,20600000,1,146199,29239.8,26017.88161,49215,364,20800000,2971341.571,7785005.889,20600000,1,0,0,0,0,132,172,0.287823553,0.383764737,0,1460,291.4,507.9598972,258023.2571,0,0,1,1,0,0,0,1,1,312.2142857,112.6666667,461.875,0,0,0,0,0,0,6,676,8,3695,8192,7516,3,20,219907.0,0.0,219907,219907,20600000.0,0.0,20600000,20600000,1
3030,443,6,227,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,136563.8767,13215.85903,113.5,95.45941546,181,46,227,113.5,95.45941546,181,46,0,0.0,0.0,0,0,0,0,0,0,60,0,13215.85903,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3031,443,6,116201313,22,19,1163,4074,429,0,52.86363636,129.2797982,1380,0,214.4210526,454.0577932,45.06833757,0.352835944,2905032.825,4505900.651,10000000,1,116000000,5533395.857,4960304.399,10000000,30,111000000,6150916.444,5004725.344,10000000,1,0,0,0,0,452,388,0.189326604,0.16350934,0,1380,124.6904762,325.5029495,105952.1702,0,0,1,1,0,0,0,1,0,127.7317073,52.86363636,214.4210526,0,0,0,0,0,0,22,1163,19,4074,8192,5261,16,20,63791.5,127818.9039,469668,26440,9619648.75,1310722.773,10000000,5457992,1
3032,443,6,116203435,27,56,1677,39074,518,0,62.11111111,148.4790411,1380,0,697.75,654.68197,350.6867073,0.7142646,1417115.061,3453431.171,10000000,0,116000000,4469362.885,4968156.064,10000000,13,111000000,2013065.291,4046012.115,10000000,0,0,0,0,0,552,1128,0.232351135,0.481913465,0,1380,485.1309524,618.4428128,382471.5128,0,0,1,1,0,0,0,1,2,490.9759036,62.11111111,697.75,0,0,0,0,0,0,27,1677,56,39074,8192,5775,17,20,58436.25,108537.8084,403085,26504,9625182.25,1312259.019,10000000,5458201,1
3033,443,6,116204632,35,67,3467,60932,652,0,99.05714286,204.8669501,1380,0,909.4328358,630.6100996,554.1861705,0.877761912,1150540.911,3146227.964,10000000,0,116000000,3417783.294,4710264.589,10000000,11,111000000,1688444.667,3760224.217,10000000,0,0,0,0,0,712,1348,0.301192813,0.576569099,0,1380,625.2330097,650.5334795,423193.8079,0,0,1,1,0,0,0,1,1,631.3627451,99.05714286,909.4328358,0,0,0,0,0,0,35,3467,67,60932,8192,7565,20,20,126397.1818,328313.1978,1116296,26696,10000000.0,2720.987668,10000000,10000000,1
3034,443,6,116451964,29,58,1783,49283,657,0,61.48275862,154.9266233,1380,0,849.7068966,643.4779951,438.5155754,0.74708916,1354092.605,3373739.22,10000000,0,116000000,4158998.714,4896576.955,10100000,14,112000000,1956914.561,3986480.156,10100000,0,0,0,0,0,592,1168,0.24902972,0.49805944,0,1380,580.2954545,648.8368755,420989.291,0,0,1,1,0,0,0,1,2,586.9655172,61.48275862,849.7068966,0,0,0,0,0,0,29,1783,58,49283,8192,5881,17,20,135816.0909,346947.9569,1181182,26498,10000000.0,1436.730037,10000000,10000000,1
3035,443,6,116554129,29,37,2068,19549,440,0,71.31034483,150.8234785,1380,0,528.3513514,617.9273248,185.4674749,0.566260505,1793140.446,3792267.07,10000000,0,117000000,4162647.464,4906412.395,10000000,13,111000000,3085237.056,4672798.475,10000000,0,0,0,0,0,592,748,0.248811434,0.317449071,0,1380,322.641791,520.5566572,270979.2334,0,0,1,1,0,0,0,1,1,327.530303,71.31034483,528.3513514,0,0,0,0,0,0,29,2068,37,19549,8192,6166,18,20,93365.08333,229373.3334,821721,26542,9619477.917,1310442.384,10000000,5458708,1
3036,443,6,115409024,23,24,1729,10404,741,0,75.17391304,198.3414531,1460,0,433.5,617.6999412,105.1304272,0.407247184,2508891.826,4309494.652,10000000,1,115000000,5245864.727,4986643.703,10000000,20,110000000,4798325.522,5107136.082,10000000,1,0,0,0,0,472,624,0.199291175,0.207956009,0,1460,252.7708333,488.4720092,238604.9038,0,0,1,1,0,0,0,1,1,258.1489362,75.17391304,433.5,0,0,0,0,0,0,23,1729,24,10404,8192,1039,16,20,31472.0,70615.59568,255704,10715,9585945.0,1432832.593,10000000,5036332,1
3037,443,6,115409626,37,102,1787,119809,806,0,48.2972973,166.7477911,1460,0,1174.598039,554.1325441,1053.603622,1.204405601,836301.6377,2740573.56,10000000,0,115000000,3205822.944,4653287.556,10000000,16,110000000,1093622.248,3134832.694,10000000,0,0,0,0,0,752,2184,0.320597174,0.883808427,0,1460,868.5428571,695.3944626,483573.4586,0,0,1,1,0,0,0,1,2,874.7913669,48.2972973,1174.598039,0,0,0,0,0,0,37,1787,102,119809,8192,1047,16,20,36687.0,84583.73209,291714,10748,10000000.0,2063.09575,10000000,10000000,1
3038,443,6,115410065,30,60,2430,59780,824,0,81.0,212.5704751,1460,0,996.3333333,655.4055457,539.0344421,0.779827999,1296742.303,3330491.929,10000000,0,115000000,3979657.414,4887702.057,10000000,14,110000000,1871873.525,3932599.49,10000000,0,0,0,0,0,612,1344,0.259942666,0.519885332,0,1460,683.6263736,698.2793877,487594.1033,0,0,1,1,0,0,0,1,2,691.2222222,81.0,996.3333333,0,0,0,0,0,0,30,2430,60,59780,8192,1101,17,20,34725.90909,76703.34062,265934,10705,10000000.0,2953.343815,10000000,10000000,1
3039,443,6,115410487,38,106,2305,128271,707,0,60.65789474,178.4629989,1460,0,1210.103774,512.6723994,1131.404982,1.247720235,807066.3427,2696737.024,10000000,0,115000000,3119202.351,4619288.263,10000000,14,110000000,1051665.305,3081249.797,10000000,0,0,0,0,0,772,2264,0.329259507,0.918460729,0,1460,900.5241379,679.8185837,462153.3067,0,0,1,1,0,0,0,1,2,906.7777778,60.65789474,1210.103774,0,0,0,0,0,0,38,2305,106,128271,8192,1079,17,20,33801.54545,75327.37706,260920,10744,10000000.0,2060.71387,10000000,10000000,1
3040,443,6,115411006,37,84,2815,98250,626,0,76.08108108,193.3103978,1460,0,1169.642857,558.555401,875.6963786,1.048426872,961758.3833,2917926.163,10000000,0,115000000,3205861.278,4649239.866,10000000,13,110000000,1330618.349,3415087.187,10000000,0,0,0,0,0,752,1824,0.320593341,0.727833531,0,1460,828.4016393,696.2065531,484703.5646,0,0,1,1,0,0,0,1,2,835.2479339,76.08108108,1169.642857,0,0,0,0,0,0,37,2815,84,98250,8192,1101,18,20,41974.54545,102349.9939,350569,10761,9998128.909,20203.83873,10000000,9937224,1
3041,443,6,115411450,33,80,2860,90908,628,0,86.66666667,206.6578795,1460,0,1136.35,583.2461343,812.4670472,0.979105626,1030459.375,3011846.398,10000000,0,115000000,3606607.813,4792526.002,10000000,13,110000000,1397992.911,3488781.093,10000000,0,0,0,0,0,672,1744,0.285933501,0.693172125,0,1460,822.5263158,695.5298001,483761.7028,0,0,1,1,0,0,0,1,2,829.8053097,86.66666667,1136.35,0,0,0,0,0,0,33,2860,80,90908,8192,1103,18,20,34551.0,76142.07372,264066,10718,10000000.0,3095.208341,10000000,10000000,1
3042,443,6,116771293,30,49,1113,47776,421,0,37.1,101.1285798,1460,0,975.0204082,660.1163878,418.6731066,0.676536141,1497067.859,3524041.221,10000000,0,117000000,4026596.31,4870605.589,10000000,13,111000000,2321046.354,4249299.26,10000000,0,0,0,0,0,612,1124,0.256912459,0.419623683,0,1460,611.1125,693.1851451,480505.6454,0,0,1,1,0,0,0,1,1,618.8481013,37.1,975.0204082,0,0,0,0,0,0,30,1113,49,47776,8192,127,16,20,112868.0,335857.3319,1179357,15523,9618072.0,1345745.514,10000000,5345136,1
3043,52462,6,123,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,252032.5203,32520.3252,41.0,49.0,97,6,123,61.5,50.20458146,97,26,0,0.0,0.0,0,0,0,0,0,0,60,20,24390.2439,8130.081301,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0.0,0,0,0,0,0,0,3,31,1,0,1101,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3044,52454,6,339,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5899.705015,339.0,0.0,339,339,339,339.0,0.0,339,339,0,0.0,0.0,0,0,0,0,0,0,40,0,5899.705015,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,127,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3045,443,6,115227575,20,22,698,8494,334,0,34.9,86.590324,1460,0,386.0909091,611.8989108,79.7725718,0.364496085,2810428.659,4461471.172,10000000,0,115000000,6064609.211,4906547.881,10100000,19,111000000,5277175.19,5143284.08,10100000,0,0,0,0,0,412,584,0.173569564,0.190926521,0,1460,213.7674419,471.677646,222479.8018,0,0,1,1,0,0,0,1,1,218.8571429,34.9,386.0909091,0,0,0,0,0,0,20,698,22,8494,8192,123,15,20,69778.09091,38908.10677,187087,57753,10000000.0,2353.348257,10000000,10000000,1
3046,443,6,115729988,20,18,1120,1645,804,0,56.0,183.1016399,1330,0,91.38888889,312.3542745,23.89181964,0.328350505,3127837.514,4598133.56,10000000,1,116000000,6091052.0,4904829.641,10100000,28,111000000,6530008.235,4950938.164,10100000,1,0,0,0,0,412,364,0.172816055,0.15553445,0,1330,70.8974359,246.6955075,60858.67341,0,0,1,1,0,0,0,1,0,72.76315789,56.0,91.38888889,0,0,0,0,0,0,20,1120,18,1645,8192,40958,15,20,85312.45455,48210.77226,230671,70460,10000000.0,1642.47986,10000000,10000000,1
3047,443,6,116040785,30,70,817,77532,455,0,27.23333333,90.8312886,1460,0,1107.6,612.4853953,675.1850222,0.861765973,1172129.141,3189609.169,10000000,0,116000000,4001406.379,4895656.371,10000000,13,110000000,1599533.203,3692034.673,10000000,0,0,0,0,0,612,1544,0.258529792,0.603236181,0,1460,775.7326733,715.8395056,512426.1978,0,0,1,1,0,0,0,1,2,783.49,27.23333333,1107.6,0,0,0,0,0,0,30,817,70,77532,8192,980,15,20,27606.58333,56623.46532,207404,10843,9642457.75,1253634.215,10000000,5661636,1
3048,443,6,116042010,24,46,809,43638,447,0,33.70833333,99.35070914,1460,0,948.6521739,685.4681196,383.0250786,0.603229813,1681768.261,3714034.505,10000000,0,116000000,5045304.783,5000177.992,10000000,14,110000000,2452299.911,4350400.556,10000000,0,0,0,0,0,492,1064,0.20682165,0.396408163,0,1460,626.0140845,706.8150191,499587.4712,0,0,1,1,0,0,0,1,1,634.9571429,33.70833333,948.6521739,0,0,0,0,0,0,24,809,46,43638,8192,980,15,20,26619.16667,53725.03319,197216,10707,9643547.167,1248974.4,10000000,5677521,1
3049,443,6,117246727,33,77,2629,75350,833,0,79.66666667,223.0248958,1330,0,978.5714286,569.2519891,665.0846637,0.938192501,1075658.046,3041194.632,10000000,0,117000000,3663960.219,4786764.019,10100000,15,112000000,1478765.671,3561951.495,10100000,0,0,0,0,0,672,1544,0.28145775,0.65673475,0,1330,702.5135135,642.3169547,412571.0703,0,0,1,1,0,0,0,1,2,708.9,79.66666667,978.5714286,0,0,0,0,0,0,33,2629,77,75350,8192,40958,17,20,209564.0909,459942.4456,1596342,70458,10000000.0,1481.317325,10000000,10000000,1
3050,52468,6,74,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,418918.9189,54054.05405,24.66666667,17.0098011,44,12,74,37.0,26.87005769,56,18,0,0.0,0.0,0,0,0,0,0,0,60,20,40540.54054,13513.51351,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0.0,0,0,0,0,0,0,3,31,1,0,980,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3051,52483,6,99,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20202.0202,99.0,0.0,99,99,99,99.0,0.0,99,99,0,0.0,0.0,0,0,0,0,0,0,40,0,20202.0202,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3052,52472,6,2,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,15500000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,40,0,1000000.0,0.0,0,31,10.33333333,17.89785834,320.3333333,0,0,0,0,1,0,0,0,0,15.5,15.5,0.0,0,0,0,0,0,0,2,31,0,0,40927,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3053,443,6,116049131,21,21,678,7170,317,0,32.28571429,81.45436935,1460,0,341.4285714,562.7825132,67.62652966,0.361915679,2830466.61,4477855.248,10000000,1,116000000,5802456.55,4939724.252,10000000,19,111000000,5527432.15,5110823.159,10000000,1,0,0,0,0,432,564,0.180957839,0.180957839,0,1460,182.5116279,422.7112249,178684.7796,0,0,1,1,0,0,0,1,1,186.8571429,32.28571429,341.4285714,0,0,0,0,0,0,21,678,21,7170,8192,980,15,20,45835.75,52737.21125,213296,30270,9624923.583,1308525.114,10000000,5469829,1
3054,80,6,116482390,18,15,875,1412,432,0,48.61111111,139.4789206,706,0,94.13333333,248.4172373,19.63386912,0.283304627,3640074.688,4766756.857,10000000,14,116000000,6851905.294,4560348.101,10000000,151,111000000,7942889.071,4126110.303,10000000,11739,0,0,0,0,372,444,0.154529796,0.12877483,0,706,67.26470588,191.9830025,36857.47326,0,0,1,1,0,0,0,1,0,69.3030303,48.61111111,94.13333333,0,0,0,0,0,0,18,875,15,1412,8192,176,13,20,110237.0,326466.4876,1094570,11454,9998926.727,15271.27422,10000000,9952893,1
3055,80,6,116742603,18,17,873,3928,431,0,48.5,139.1555414,1460,0,231.0588235,491.403153,41.12466123,0.299804862,3433605.971,4703708.54,10000000,1,117000000,6867211.941,4582087.762,10000000,213,112000000,6969240.438,4717242.153,10000000,1,0,0,0,0,372,484,0.154185358,0.145619504,0,1460,133.3611111,358.6681039,128642.8087,0,0,1,1,0,0,0,1,0,137.1714286,48.5,231.0588235,0,0,0,0,0,0,18,873,17,3928,8192,980,13,20,123525.9091,304860.0359,1042713,31250,10000000.0,4600.939955,10000000,9999709,1
3056,443,6,116165342,21,20,800,642,470,0,38.0952381,111.8404689,461,0,32.1,103.9984312,12.41334098,0.352945201,2904133.55,4513455.751,10000000,1,116000000,5808267.1,4918538.08,10000000,12,110000000,5815411.158,5059905.588,10000000,1,0,0,0,0,432,408,0.18077681,0.172168391,0,470,34.33333333,105.6038771,11152.17886,0,0,1,1,0,0,0,1,0,35.17073171,38.0952381,32.1,0,0,0,0,0,0,21,800,20,642,8192,5138,15,20,43067.83333,108268.1785,386862,11348,9637376.333,1252360.634,10000000,5660866,1
3057,80,6,115471618,16,14,443,706,432,0,27.6875,107.8175736,706,0,50.42857143,188.6864368,9.9504971,0.259804102,3981779.931,4883074.606,10000000,14,115000000,7698107.867,4149466.616,10000000,163,110000000,8477318.846,3756764.147,10000000,11668,0,0,0,0,332,424,0.138562188,0.121241914,0,706,37.06451613,146.3425059,21416.12903,0,0,1,1,0,0,0,1,0,38.3,27.6875,50.42857143,0,0,0,0,0,0,16,443,14,706,8192,172,12,20,19551.18182,24802.34168,94323,11470,9999124.909,13717.65361,10000000,9957783,1
3058,80,6,115761252,16,14,445,706,434,0,27.8125,108.3175694,706,0,50.42857143,188.6864368,9.94287795,0.259154073,3991767.31,4884916.58,10000000,15,116000000,7717416.8,4135179.864,10000000,171,110000000,8476761.538,3756638.52,10000000,11739,0,0,0,0,332,424,0.138215506,0.120938568,0,706,37.12903226,146.5227495,21468.91613,0,0,1,1,0,0,0,1,0,38.36666667,27.8125,50.42857143,0,0,0,0,0,0,16,445,14,706,8192,172,12,20,20662.63636,28851.26775,107645,11468,9997352.545,19952.79025,10000000,9937203,1
3059,80,6,115235423,16,14,449,788,438,0,28.0625,109.3175611,788,0,56.28571429,210.6018586,10.73454644,0.260336615,3973635.276,4881468.805,10000000,16,115000000,7682361.533,4160438.18,10000000,177,110000000,8476096.231,3759148.252,10000000,233,0,0,0,0,332,424,0.138846195,0.121490421,0,788,39.90322581,159.524158,25447.95699,0,0,1,1,0,0,0,1,0,41.23333333,28.0625,56.28571429,0,0,0,0,0,0,16,449,14,788,8192,288,12,20,18208.36364,21096.30135,81794,11283,9998877.091,15279.5132,10000000,9952838,1
3060,80,6,119359894,18,15,883,1576,436,0,49.05555556,140.7724372,788,0,105.0666667,277.2702309,20.60155985,0.276474776,3729996.687,4746376.388,10000000,41,119000000,7021170.235,4387555.91,10000000,279,114000000,8117172.857,3851548.376,10000000,746,0,0,0,0,372,444,0.150804423,0.125670353,0,788,72.32352941,209.2010372,43765.07398,0,0,1,1,0,0,0,1,0,74.51515152,49.05555556,105.0666667,0,0,0,0,0,0,18,883,15,1576,8192,290,13,20,333363.8182,1066834.947,3549992,11225,9997592.909,20015.11822,10000000,9937256,1
3061,80,6,119360082,18,15,883,1576,436,0,49.05555556,140.7724372,788,0,105.0666667,277.2702309,20.6015274,0.276474341,3730002.563,4746326.3,10000000,28,119000000,7021181.294,4387464.466,10000000,185,114000000,8117167.0,3851815.581,10000000,791,0,0,0,0,372,444,0.150804186,0.125670155,0,788,72.32352941,209.2010372,43765.07398,0,0,1,1,0,0,0,1,0,74.51515152,49.05555556,105.0666667,0,0,0,0,0,0,18,883,15,1576,8192,290,13,20,333395.5455,1066874.506,3550143,11232,9997575.0,20012.19115,10000000,9937247,1
3062,80,6,115473035,16,14,443,706,432,0,27.6875,107.8175736,706,0,50.42857143,188.6864368,9.950374994,0.259800914,3981828.793,4882709.347,10000000,15,115000000,7698202.333,4148038.803,10000000,160,110000000,8476238.385,3756438.068,10000000,11691,0,0,0,0,332,424,0.138560487,0.121240426,0,706,37.06451613,146.3425059,21416.12903,0,0,1,1,0,0,0,1,0,38.3,27.6875,50.42857143,0,0,0,0,0,0,16,443,14,706,8192,172,12,20,19414.36364,25271.54866,95605,11448,9997961.727,18497.21731,10000000,9942199,1
3063,80,6,115472391,16,14,443,706,432,0,27.6875,107.8175736,706,0,50.42857143,188.6864368,9.950430489,0.259802363,3981806.586,4882705.94,10000000,13,115000000,7698159.4,4148123.866,10000000,174,110000000,8476179.385,3756434.092,10000000,11695,0,0,0,0,332,424,0.13856126,0.121241103,0,706,37.06451613,146.3425059,21416.12903,0,0,1,1,0,0,0,1,0,38.3,27.6875,50.42857143,0,0,0,0,0,0,16,443,14,706,8192,172,12,20,19382.54545,25064.0549,94948,11441,9997933.364,18488.97242,10000000,9942195,1
3064,52445,6,133497,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14.98161007,133497.0,0.0,133497,133497,133497,133497.0,0.0,133497,133497,0,0.0,0.0,0,0,0,0,0,0,40,0,14.98161007,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,290,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3065,52485,6,999611,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.000778303,999611.0,0.0,999611,999611,999611,999611.0,0.0,999611,999611,0,0.0,0.0,0,0,0,0,0,0,40,0,2.000778303,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,5169,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3066,443,6,118080548,25,25,1905,9895,673,0,76.2,178.8162465,1460,0,395.8,597.1414545,99.93178555,0.423439769,2409807.102,4201877.971,10000000,1,118000000,4920022.833,4923635.935,10000000,19,113000000,4694760.625,5032422.338,10000000,1,0,0,0,0,512,644,0.211719885,0.211719885,0,1460,231.372549,461.6639887,213133.6384,0,0,1,1,0,0,0,1,1,236.0,76.2,395.8,0,0,0,0,0,0,25,1905,25,9895,8192,1064,17,20,226474.0833,678346.2073,2380512,30248,9613570.0,1334655.617,10000000,5375969,1
3067,443,6,118913823,42,60,4678,32247,1126,0,111.3809524,235.9737431,1460,0,537.45,644.9731416,310.5189882,0.85776403,1177364.584,3013434.549,10000000,0,119000000,2900056.317,4196536.258,10000000,4338,119000000,2015294.746,3756514.294,10000000,0,0,0,0,0,852,1208,0.353196953,0.504567076,0,1460,358.4951456,555.200156,308247.2132,0,0,1,1,0,0,0,1,1,362.0098039,111.3809524,537.45,0,0,0,0,0,0,42,4678,60,32247,8192,9048,20,20,1922138.9,1675281.125,4062383,11436,9968092.0,24555.49262,10000000,9952820,1
3068,443,6,10114493,11,12,2008,4434,1078,0,182.5454545,315.1251699,1460,0,369.5,539.481148,636.9078509,2.273964696,459749.6818,2093574.543,9832681,0,281577,28157.7,29316.29276,76312,51,10100000,914961.7273,2967411.914,9861751,0,0,0,0,0,232,252,1.087548333,1.186416363,0,1460,268.4166667,440.8614015,194358.7754,0,0,1,1,0,0,0,1,1,280.0869565,182.5454545,369.5,0,0,0,0,0,0,11,2008,12,4434,8192,7856,6,20,281577.0,0.0,281577,281577,9832681.0,0.0,9832681,9832681,1
3069,443,6,252,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,123015.873,11904.7619,126.0,94.75230868,193,59,252,126.0,94.75230868,193,59,0,0.0,0.0,0,0,0,0,0,0,60,0,11904.7619,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3070,80,6,115084711,16,14,445,706,434,0,27.8125,108.3175694,706,0,50.42857143,188.6864368,10.0013285,0.260677546,3968438.31,4880256.147,10000000,13,115000000,7672314.067,4166942.55,10000000,174,110000000,8476385.385,3756469.787,10000000,11771,0,0,0,0,332,424,0.139028024,0.121649521,0,706,37.12903226,146.5227495,21468.91613,0,0,1,1,0,0,0,1,0,38.36666667,27.8125,50.42857143,0,0,0,0,0,0,16,445,14,706,8192,172,12,20,18698.27273,22909.44321,87766,11456,9998935.273,15282.52014,10000000,9952867,1
3071,443,6,110691234,21,28,2146,3552,934,0,102.1904762,272.5339647,1400,0,126.8571429,365.9342902,51.47652433,0.442672814,2306067.375,4236126.504,10000000,0,111000000,5534009.75,5069182.257,10000000,256,111000000,4099250.481,4999263.232,10000000,0,0,0,0,0,432,568,0.18971692,0.252955894,0,1400,113.96,323.298116,104521.6718,0,0,1,1,0,0,0,1,1,116.2857143,102.1904762,126.8571429,0,0,0,0,0,0,21,2146,28,3552,8192,15381,15,20,68637.36364,142369.1526,468704,10915,9993198.545,24078.15023,10000000,9937219,1
3072,443,6,116488566,16,20,1193,7423,306,0,74.5625,107.9697296,1460,0,371.15,597.242195,73.96434084,0.309043207,3328244.743,13700000.0,58200000,0,116000000,7765904.4,20400000.0,58200000,26,116000000,6126868.947,18300000.0,58300000,0,0,0,0,0,332,412,0.137352536,0.17169067,0,1460,232.8648649,465.1691545,216382.3423,0,0,1,1,0,0,0,1,1,239.3333333,74.5625,371.15,0,0,0,0,0,0,16,1193,20,7423,8192,1022,8,20,128692.5,71791.84439,179457,77928,58100000.0,154678.9013,58200000,58000000,1
3073,445,6,200004,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19.99960001,66668.0,115436.8578,199963,1,200004,100002.0,141422.7705,200003,1,0,0.0,0.0,0,0,0,0,0,0,72,32,14.99970001,4.999900002,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
